hip,name,ra_deg,dec_deg,dist_pc,spec_type,gal_lat,exoplanet,bl_paper,object_type
49392,HIP49392,151.25078854563,70.22920958187,,,,,,Star
49398,HIP49398,151.27294093424,29.7493717157,,,,,,Star
4942,HIP4942,15.85445804819,74.18935739858,,,,,,Star
49429,HIP49429,151.36050255311,26.48779927465,,,,,,HighPM*
49441,HIP49441,151.41072684,31.08699289,,,,,,**
49444,HIP49444,151.4155983605792,-16.9431494559494,,,,,,HighPM*
4948,HIP4948,15.86582170803,-5.81137121309,,,,,,HighPM*
4951,HIP4951,15.87354231968,-14.50757136744,,,,,,HighPM*
49512,HIP49512,151.63764215265,-16.33850354523,,,,,,Star
49532,HIP49532,151.71004188664,55.65760260772,,,,,,Star
49545,HIP49545,151.74554040757,-3.28400614358,,,,,,Star
49563,HIP49563,151.78327128735,45.05995676361,,,,,,SB*
49565,HIP49565,151.7847423701,29.51254327035,,,,,,HighPM*
49576,HIP49576,151.80703615882,46.11497597596,,,,,,Star
49596,HIP49596,151.86489734278,69.86456135474,,,,,,**
49615,HIP49615,151.890868353935,-6.4391982243233,,,,,,HighPM*
49626,HIP49626,151.92366681343,6.29276802176,,,,,,HighPM*
49632,HIP49632,151.93768981021,45.13746830517,,,,,,SB*
49634,HIP49634,151.95147034813,46.03076407934,,,,,,HighPM*
49655,HIP49655,152.05961545991,12.83297007273,,,,,,Star
49658,HIP49658,152.06619654,31.60405208,,,,,,**
4967,HIP4967,15.91725990327,40.85808398261,,,,,,HighPM*
49677,HIP49677,152.1163301529,24.30877578609,,,,,,Star
49684,HIP49684,152.13587850225,-4.14665321289,,,,,,Star
49691,HIP49691,152.15754046036,24.44954395433,,,,,,EmLine*
49713,HIP49713,152.24826781371,44.22655334751,,,,,,SB*
49719,HIP49719,152.26990968,25.51756571,,,,,,**
49734,HIP49734,152.29241912193,45.85102059171,,,,,,EmLine*
49735,HIP49735,152.29341440808,21.79034466818,,,,,,Star
49738,HIP49738,152.3091351588,46.28398525678,,,,,,HighPM*
4978,HIP4978,15.9464534924421,6.7648357241453,,,,,,Star
49786,HIP49786,152.44134598055,55.54187171909,,,,,,HighPM*
4979,HIP4979,15.95428421498,1.36684725694,,,,,,HighPM*
49812,HIP49812,152.5314164699679,-8.4081699478097,,,,,,Ae*
49820,HIP49820,152.55372158175,14.067840638,,,,,,Star
49831,HIP49831,152.59444548561,20.94557150404,,,,,,SB*
49832,HIP49832,152.59993797627,-5.47027899404,,,,,,HighPM*
49882,HIP49882,152.78567684454,20.69614516652,,,,,,HighPM*
49900,HIP49900,152.82401718471,-7.31662155546,,,,,,Star
49910,HIP49910,152.84876754785,-1.66241528018,,,,,,HighPM*
49929,HIP49929,152.9092146654,13.3551130911,,,,,,**
49961,HIP49961,153.00517797,-6.20285269,,,,,,**
49970,HIP49970,153.02091566,21.29836479,,,,,,**
50005,HIP50005,153.1244743130463,-0.6371019942819,,,,,,SB*
50048,HIP50048,153.27160974248,22.86883182613,,,,,,Star
50056,HIP50056,153.29957476236,21.41988746572,,,,,,Star
50074,HIP50074,153.35304861943,-0.9406374213,,,,,,Star
50084,HIP50084,153.3803562832305,-5.0873680171598,,,,,,HighPM*
50097,HIP50097,153.4326606484,50.49656336472,,,,,,SB*
50100,HIP50100,153.43491176411,-7.38404632407,,,,,,HighPM*
50105,HIP50105,153.44318527052,-5.21978710627,,,,,,Star
5011,HIP5011,16.0472446027529,-14.5887677052344,,,,,,HighPM*
50127,HIP50127,153.49025811354,51.30806524998,,,,,,Star
50130,HIP50130,153.5076783,22.4564229,,,,,,**
50156,HIP50156,153.5798467812106,21.0749492474004,,,,,,BYDraV*
50172,HIP50172,153.61808034515,8.61977474988,,,,,,HighPM*
50174,HIP50174,153.62396736952,21.1680482407,,,,,,HighPM*
50187,HIP50187,153.67736141152,-2.87584959331,,,,,,Star
50202,HIP50202,153.7362071731,-8.74055087739,,,,,,Star
50203,HIP50203,153.73969431259,9.21124224769,,,,,,Star
50213,HIP50213,153.7611278021067,-9.6670355467142,,,,,,HighPM*
50250,HIP50250,153.91009048178,-11.18839793851,,,,,,HighPM*
50278,HIP50278,153.98375662362,45.97483597244,,,,,,Star
5029,HIP5029,16.10233224808,57.98110036575,,,,,,Star
50302,HIP50302,154.05949303209,42.79656073325,,,,,,HighPM*
50307,HIP50307,154.07054631312,-5.82902233347,,,,,,Star
50318,HIP50318,154.13010332667,45.04350716513,,,,,,SB*
5032,HIP5032,16.11187340388,44.48370578787,,,,,,Star
50330,HIP50330,154.16667861447,59.37911636988,,,,,,gammaDorV*
50338,HIP50338,154.18709940028,80.52121946851,,,,,,Star
50345,HIP50345,154.19849135,-10.7728654,,,,,,**
50346,HIP50346,154.20037185983,54.74613043759,,,,,,Star
50351,HIP50351,154.22928316882,2.42166770868,,,,,,HighPM*
50369,HIP50369,154.25947917521,38.51580777851,,,,,,HighPM*
50370,HIP50370,154.26223723262,10.11435995479,,,,,,Star
50385,HIP50385,154.31227901627,-0.57526226639,,,,,,HighPM*
5040,HIP5040,16.13328011667,21.5221764113,,,,,,Star
50404,HIP50404,154.38214896767,-3.53386226709,,,,,,Star
50405,HIP50405,154.38393229239,52.27041990321,,,,,,HighPM*
50440,HIP50440,154.4773327125,49.57606816419,,,,,,HighPM*
50443,HIP50443,154.49137945758,-3.82401109837,,,,,,Star
50465,HIP50465,154.55585988202,38.86413338345,,,,,,SB*
50482,HIP50482,154.62737235232,85.82884577162,,,,,,Star
50487,HIP50487,154.63877678,39.11049803,,,,,,**
50513,HIP50513,154.74914631496,51.4054858155,,,,,,Star
50524,HIP50524,154.79434503,20.5633716,,,,,,**
50553,HIP50553,154.89259052166,53.53486357026,,,,,,HighPM*
50558,HIP50558,154.91329482935,-0.20992878982,,,,,,Star
50606,HIP50606,155.06169294057,53.77941340347,,,,,,HighPM*
50622,HIP50622,155.10528656768,3.16435311696,,,,,,**
5064,HIP5064,16.20118162,1.5877433881,,,,,,**
50663,HIP50663,155.1990906907,19.53899268421,,,,,,Star
50675,HIP50675,155.22203600549,85.43383309121,,,,,,Star
50679,HIP50679,155.23568705066,42.1880204425,,,,,,Star
50684,HIP50684,155.25835821861,2.2897216043,,,,,,PulsV*
50687,HIP50687,155.26529032996,41.84939441059,,,,,,Star
50709,HIP50709,155.31681729415,78.76429366694,,,,,,alf2CVnV*
50716,HIP50716,155.33241378995,50.37578656095,,,,,,**
50725,HIP50725,155.35588689263,57.4150667432,,,,,,Star
5073,HIP5073,16.21014249306,7.04594125534,,,,,,HighPM*
50743,HIP50743,155.42702172224,43.58748928989,,,,,,EmLine*
50744,HIP50744,155.42834986713,21.39374137379,,,,,,SB*
50760,HIP50760,155.48052574277,59.55189857928,,,,,,HighPM*
50794,HIP50794,155.57158503022,79.43662097229,,,,,,HighPM*
50796,HIP50796,155.5749759020188,-10.5376592670831,,,,,,SB*
50838,HIP50838,155.71311782337,72.17034723893,,,,,,Star
50900,HIP50900,155.91030548847,58.4102990305,,,,,,HighPM*
50957,HIP50957,156.10538642508,44.02148484509,,,,,,Star
50960,HIP50960,156.10713362139,77.47102608963,,,,,,HighPM*
51003,HIP51003,156.28845078876,42.2249337065,,,,,,Star
51055,HIP51055,156.47362965,42.7430084,,,,,,**
51067,HIP51067,156.5167273253,19.40145571306,,,,,,Star
51132,HIP51132,156.68812793586,22.44405010356,,,,,,Star
51147,HIP51147,156.7259282992,19.5123725311,,,,,,**
5115,HIP5115,16.3850535581642,21.120702878867,,,,,,**
51178,HIP51178,156.79434319788,19.81339001926,,,,,,HighPM*
51191,HIP51191,156.8510250252608,1.4000528566886,,,,,,HighPM*
51278,HIP51278,157.1102057814,81.1874683333,,,,,,Star
51285,HIP51285,157.13061145295,0.52453917754,,,,,,HighPM*
5134,HIP5134,16.42877093794,2.47711615751,,,,,,Star
51406,HIP51406,157.4940438976,27.82564205266,,,,,,Star
51419,HIP51419,157.52663146,20.80118994,,,,,,**
51427,HIP51427,157.54768363193,50.99332455831,,,,,,HighPM*
51434,HIP51434,157.56360625291,50.56912253398,,,,,,Star
5145,HIP5145,16.46422925398,20.96431335758,,,,,,SB*
51463,HIP51463,157.67348180392,51.40117124671,,,,,,EmLine*
5148,HIP5148,16.47578538301,32.9936223436,,,,,,PulsV*
51492,HIP51492,157.75288893597,41.667211196,,,,,,EmLine*
51574,HIP51574,158.00592745094,29.73263084101,,,,,,HighPM*
51575,HIP51575,158.00590736496,-11.42444477139,,,,,,HighPM*
5161,HIP5161,16.51647404275,57.75647440174,,,,,,PulsV*
5163,HIP5163,16.52146542034,1.70641428054,,,,,,HighPM*
51639,HIP51639,158.24711846606,40.19438238425,,,,,,Star
5164,HIP5164,16.5214526772,-9.83935520991,,,,,,Star
51649,HIP51649,158.28452925042,49.16888873384,,,,,,EmLine*
51664,HIP51664,158.32073965863,27.77513694938,,,,,,HighPM*
51669,HIP51669,158.33983860855,47.40975268303,,,,,,HighPM*
51674,HIP51674,158.3524662375,-10.79598606397,,,,,,Star
51693,HIP51693,158.39807519115,48.07846961479,,,,,,SB*
51741,HIP51741,158.57567032469,-9.89926992519,,,,,,SB*
51743,HIP51743,158.579331224,-9.16317600642,,,,,,HighPM*
51769,HIP51769,158.68055454857,-10.10957792414,,,,,,HighPM*
51788,HIP51788,158.72672919121,82.02532207343,,,,,,Star
5182,HIP5182,16.56486054302,22.55177568861,,,,,,Star
51884,HIP51884,159.0092132446,-11.91331441432,,,,,,BYDraV*
52006,HIP52006,159.36709763491,78.08846410939,,,,,,SB*
52029,HIP52029,159.45660616211,77.48618242625,,,,,,HighPM*
52030,HIP52030,159.45832964418,72.75726883022,,,,,,Star
52056,HIP52056,159.56512319081,9.19790917168,,,,,,Star
52064,HIP52064,159.58277871418,60.12453653505,,,,,,SB*
5209,HIP5209,16.65676492311,8.36004210066,,,,,,SB*
52093,HIP52093,159.66129889983,60.66505107082,,,,,,Star
52128,HIP52128,159.74837029549,25.76726176555,,,,,,HighPM*
52187,HIP52187,159.92548302,8.84299397,,,,,,**
52193,HIP52193,159.94615011602,70.14095059129,,,,,,Star
52198,HIP52198,159.96609603767,10.32991226585,,,,,,HighPM*
52278,HIP52278,160.23713016653,59.34250299262,,,,,,**
52296,HIP52296,160.2887681186825,-36.8954627083742,,,,,,**
522,HIP522,1.5798971854629,-49.0751864582245,,,,,,**
52313,HIP52313,160.33693213893,23.96044746701,,,,,,HighPM*
52341,HIP52341,160.46597869928,-36.63337010664,,,,,,HighPM*
52382,HIP52382,160.6057164913,36.51941277135,,,,,,Star
52387,HIP52387,160.62021462454,8.33308954461,,,,,,Star
52440,HIP52440,160.79691198095,71.83155745207,,,,,,Star
52462,HIP52462,160.8677981909642,-29.0642868557647,,,,,,BYDraV*
52464,HIP52464,160.87333579925,80.42710786579,,,,,,SB*
52493,HIP52493,160.97508445443,70.82604694051,,,,,,HighPM*
52496,HIP52496,160.99985638398,81.5678017024,,,,,,Star
52517,HIP52517,161.0707337075359,37.6425033996653,,,,,,Star
52519,HIP52519,161.07837446171,12.99825721004,,,,,,Star
52525,HIP52525,161.08996062941,11.33560650366,,,,,,Star
52530,HIP52530,161.10564213159,32.61983323866,,,,,,Star
52542,HIP52542,161.1390995388333,4.0338119714303,,,,,,Star
52544,HIP52544,161.1399508538088,72.5428737157528,,,,,,HighPM*
52547,HIP52547,161.1612993533,5.4986083361,,,,,,**
52554,HIP52554,161.16978045034,9.57697669561,,,,,,HighPM*
5257,HIP5257,16.80358818907,1.35518090988,,,,,,Star
52575,HIP52575,161.26197427095,36.82778391168,,,,,,EmLine*
52593,HIP52593,161.31041773988,24.87157305618,,,,,,HorBranch*
52596,HIP52596,161.31955125187,-30.80749032993,,,,,,HighPM*
526,HIP526,1.5843079439,60.45712030573,,,,,,PulsV*
52647,HIP52647,161.47687695425,42.48339573562,,,,,,HighPM*
52667,HIP52667,161.53847335173,25.76102469728,,,,,,HighPM*
52683,HIP52683,161.58048087948,12.74784161312,,,,,,Star
52707,HIP52707,161.65268465597,11.18412414501,,,,,,HorBranch*
52708,HIP52708,161.65375742084,-24.58548273612,,,,,,HighPM*
52727,HIP52727,161.6923962414433,-49.4202599389836,,,,,,HighPM*
5273,HIP5273,16.8537037915492,69.8790208284614,,,,,,HighPM*
5276,HIP5276,16.86974415497,41.25887702174,,,,,,SB*
52796,HIP52796,161.90979430216,71.65587569608,,,,,,HighPM*
52809,HIP52809,161.94357585483,10.44352504253,,,,,,HighPM*
52824,HIP52824,162.01501411595,14.21170623025,,,,,,Star
52833,HIP52833,162.04802215264,11.89195871617,,,,,,Star
52846,HIP52846,162.08268864835,22.09165223383,,,,,,EmLine*
52881,HIP52881,162.2385638482,43.9273310321,,,,,,HighPM*
52885,HIP52885,162.24845033262,37.17097799743,,,,,,HighPM*
52893,HIP52893,162.26357236169,10.15790231654,,,,,,Star
52895,HIP52895,162.27891843221,38.17760572378,,,,,,EmLine*
52911,HIP52911,162.31429315093,10.54519958042,,,,,,Star
52915,HIP52915,162.33205297451,12.84271929851,,,,,,HighPM*
52930,HIP52930,162.37350962454,21.69438190654,,,,,,Star
52936,HIP52936,162.38482684377,29.9706954339,,,,,,EmLine*
52940,HIP52940,162.39975705383,12.92963871881,,,,,,SB*
52941,HIP52941,162.40102850382,29.51629220985,,,,,,Star
52945,HIP52945,162.41018509041,22.8400237019,,,,,,Star
52966,HIP52966,162.49070345127,9.82386349157,,,,,,Star
5298,HIP5298,16.94483013725,41.51326433368,,,,,,Star
52996,HIP52996,162.61679646837,82.41670812029,,,,,,Star
52998,HIP52998,162.62323268242,25.63989008765,,,,,,HighPM*
53002,HIP53002,162.64131222557,32.02753137617,,,,,,HighPM*
53005,HIP53005,162.65235438199,23.40628647751,,,,,,HighPM*
53034,HIP53034,162.7692636805312,24.4513349700853,,,,,,Star
53049,HIP53049,162.80764076794,9.22445306811,,,,,,HighPM*
53051,HIP53051,162.81090888256,46.79627592319,,,,,,SB*
53070,HIP53070,162.8671900305704,20.2774903997994,,,,,,HighPM*
53071,HIP53071,162.86808091037,7.93515678776,,,,,,**
53072,HIP53072,162.87414998278,-0.48382170587,,,,,,Star
53075,HIP53075,162.88320168831,13.6667437717,,,,,,Star
53076,HIP53076,162.88293409826,42.88661390335,,,,,,EmLine*
53094,HIP53094,162.92992696743,-2.46742359209,,,,,,Star
53117,HIP53117,163.0004036588588,9.0613217437183,,,,,,Star
53123,HIP53123,163.01125834885,-0.1605772043,,,,,,HighPM*
53127,HIP53127,163.01769745328,58.36984591076,,,,,,HighPM*
53141,HIP53141,163.05705281145,1.0249726262,,,,,,Star
53144,HIP53144,163.07255528804,39.34740912548,,,,,,Star
53158,HIP53158,163.13471431692,64.77519633144,,,,,,Star
53160,HIP53160,163.13646133413,45.77783791037,,,,,,EclBin
53169,HIP53169,163.1511504795775,-2.1110539565894,,,,,,HighPM*
53170,HIP53170,163.15955510655,10.15361409102,,,,,,Star
53175,HIP53175,163.16507242303,0.48387548066,,,,,,HighPM*
53184,HIP53184,163.18287084144,25.56136297353,,,,,,EmLine*
53200,HIP53200,163.21036379977,11.28754404605,,,,,,HighPM*
53209,HIP53209,163.25438933,57.70221728,,,,,,**
53238,HIP53238,163.3491008816217,9.7393120581478,,,,,,SB*
53248,HIP53248,163.36259793703,72.40512111981,,,,,,Star
53256,HIP53256,163.37875623598,63.55117230494,,,,,,SB*
53267,HIP53267,163.41585997015,-1.35400320704,,,,,,Star
5327,HIP5327,17.04399821113,44.79610846317,,,,,,Star
53283,HIP53283,163.46025719528,46.15573376922,,,,,,SB*
53287,HIP53287,163.47439228618,20.53325795168,,,,,,EmLine*
53350,HIP53350,163.66553952305,40.11668962046,,,,,,Star
53352,HIP53352,163.67092610513,85.36207766149,,,,,,HighPM*
53355,HIP53355,163.67569746836,25.4907242553,,,,,,delSctV*
53370,HIP53370,163.70706053491,23.75571054933,,,,,,**
5339,HIP5339,17.06391485621,28.86793914035,,,,,,HighPM*
53405,HIP53405,163.84577719983,41.45966282663,,,,,,Star
53417,HIP53417,163.90331908,24.7497173,,,,,,**
53423,HIP53423,163.9266504410742,0.7369192708186,,,,,,HighPM*
53430,HIP53430,163.95167121547,8.56976891806,,,,,,Star
53459,HIP53459,164.04181710801,18.82787722724,,,,,,HighPM*
53483,HIP53483,164.11971325243,40.25322170807,,,,,,Star
53494,HIP53494,164.15191881248,17.65559364937,,,,,,HighPM*
53496,HIP53496,164.15689867356,17.65467051486,,,,,,HighPM*
53529,HIP53529,164.27992354517,-6.49747729943,,,,,,Star
53535,HIP53535,164.28845209278,65.27806250481,,,,,,HighPM*
53620,HIP53620,164.55119770537,39.05224602216,,,,,,HighPM*
53634,HIP53634,164.58972971577,59.28151557224,,,,,,HighPM*
53639,HIP53639,164.6015298405404,-6.7372359907478,,,,,,HighPM*
53640,HIP53640,164.60454233752,37.03125428864,,,,,,HighPM*
53641,HIP53641,164.60636036497,37.02871247563,,,,,,HighPM*
53674,HIP53674,164.73448635071,-12.9506664756,,,,,,Star
53697,HIP53697,164.79268622508,6.93095421123,,,,,,Star
53725,HIP53725,164.88156444445,7.22004009758,,,,,,HighPM*
53752,HIP53752,164.95754303079,22.9471887265,,,,,,EmLine*
53759,HIP53759,164.97714834646,-17.31696935981,,,,,,Star
53794,HIP53794,165.09380726039,-9.49274457459,,,,,,Star
53799,HIP53799,165.10877922055,33.58445028127,,,,,,EmLine*
53813,HIP53813,165.15339735603,23.70609044436,,,,,,EmLine*
53817,HIP53817,165.1595990721,5.72730886885,,,,,,HighPM*
5382,HIP5382,17.21411091693,7.52619246894,,,,,,HighPM*
53820,HIP53820,165.17379560084,-12.63787534632,,,,,,Star
53827,HIP53827,165.19532343077,27.09820466215,,,,,,EmLine*
53839,HIP53839,165.21152681653,-12.0815279697,,,,,,Star
5388,HIP5388,17.23751274103,45.94264230246,,,,,,Star
53886,HIP53886,165.37089616787,-16.94615790784,,,,,,HighPM*
53928,HIP53928,165.52397145,-15.69254935,,,,,,**
53942,HIP53942,165.55947868494,-15.92689272142,,,,,,HighPM*
53956,HIP53956,165.59422975664,70.39999156115,,,,,,Star
53971,HIP53971,165.6135420853804,79.233816542857,,,,,,SB*
54002,HIP54002,165.70884739361,-9.33030378547,,,,,,BYDraV*
54015,HIP54015,165.75219227532,-8.38986526195,,,,,,Star
54056,HIP54056,165.92064654826,32.88745733457,,,,,,EmLine*
54077,HIP54077,165.98772474,23.14756463,,,,,,**
54078,HIP54078,165.98781718441,-9.08091119626,,,,,,Star
54134,HIP54134,166.1284267059,32.99551762653,,,,,,EmLine*
5416,HIP5416,17.30603058625,33.94151748588,,,,,,Star
54172,HIP54172,166.22358257141,-11.75942359366,,,,,,HighPM*
54183,HIP54183,166.25973453067,32.85235535682,,,,,,Star
54203,HIP54203,166.32908894314,81.03918350955,,,,,,HighPM*
54208,HIP54208,166.36929101254,28.97725174779,,,,,,EmLine*
54217,HIP54217,166.39713955536,28.02096650062,,,,,,EmLine*
54244,HIP54244,166.46301544369,22.66547207844,,,,,,Star
5425,HIP5425,17.32213326287,34.80590341498,,,,,,HighPM*
54288,HIP54288,166.59550153,-35.74838066,,,,,,**
54315,HIP54315,166.67301785853,-13.00282877204,,,,,,HighPM*
54371,HIP54371,166.86352047173,-2.17894805676,,,,,,Star
54388,HIP54388,166.91544167381,23.3237632988,,,,,,SB*
5441,HIP5441,17.39692691271,39.78104672674,,,,,,Star
54443,HIP54443,167.09422978024,21.03947508234,,,,,,HighPM*
54444,HIP54444,167.09718553773,22.67604698131,,,,,,HighPM*
54456,HIP54456,167.1259650825,28.27819525179,,,,,,EmLine*
5448,HIP5448,17.43742387547,1.22528787295,,,,,,Star
54532,HIP54532,167.3806037850925,-24.5986441907644,,,,,,HighPM*
54540,HIP54540,167.41577702247,67.2102100923,,,,,,alf2CVnV*
54546,HIP54546,167.43347080026,-2.99519475784,,,,,,EmLine*
54592,HIP54592,167.58755797003,22.7019355241,,,,,,Star
54612,HIP54612,167.64497248706,-16.45307974193,,,,,,HighPM*
54614,HIP54614,167.65831115218,42.42628826849,,,,,,HighPM*
54632,HIP54632,167.72975774482,81.73166419675,,,,,,SB*
5465,HIP5465,17.48725799847,33.88144063052,,,,,,HighPM*
54658,HIP54658,167.8311537333,43.4173307786,,,,,,**
54663,HIP54663,167.84874641347,41.82681356847,,,,,,**
54667,HIP54667,167.86024185757,68.4738365781,,,,,,Star
5469,HIP5469,17.50440613898,28.7023620418,,,,,,SB*
54691,HIP54691,167.9495669551042,-15.1281917619447,,,,,,HighPM*
54721,HIP54721,168.04558642244,68.27187040029,,,,,,Star
54782,HIP54782,168.23581187199,-12.78523383482,,,,,,HighPM*
54788,HIP54788,168.24644886208,5.23492026432,,,,,,HighPM*
5484,HIP5484,17.54881343948,45.98541842776,,,,,,Star
54887,HIP54887,168.5783095637,5.9644501489,,,,,,HighPM*
5489,HIP5489,17.56711564724,-10.35320483131,,,,,,HighPM*
5496,HIP5496,17.5953370754902,-67.4449857386019,,,,,,**
54998,HIP54998,168.91229760518,4.47777358815,,,,,,HighPM*
5504,HIP5504,17.62745136199,-6.08458477264,,,,,,Star
551,HIP551,1.6825475053,8.65720392355,,,,,,HighPM*
55166,HIP55166,169.4205475065,25.46040324263,,,,,,HighPM*
55204,HIP55204,169.55818394644,15.96946131493,,,,,,HighPM*
55211,HIP55211,169.59127908369,4.5114244146,,,,,,HighPM*
55212,HIP55212,169.59755858447,25.23511565011,,,,,,Star
55224,HIP55224,169.63964559989,64.16052344113,,,,,,Star
55236,HIP55236,169.66782304265,64.44039577249,,,,,,HighPM*
5524,HIP5524,17.67924437368,-4.8421767933,,,,,,Star
55241,HIP55241,169.69442948547,66.68419880253,,,,,,HighPM*
55242,HIP55242,169.69892508151,63.52119423478,,,,,,HighPM*
55285,HIP55285,169.84003477161,-5.93811579929,,,,,,HighPM*
55312,HIP55312,169.9112538873,76.16556065984,,,,,,Star
55321,HIP55321,169.92867510544,5.11407140732,,,,,,HighPM*
55367,HIP55367,170.05560071623,24.57775955604,,,,,,Star
5538,HIP5538,17.7548060314879,-11.3835797672372,,,,,,SB*
55382,HIP55382,170.11029715782,17.31128438259,,,,,,Star
55395,HIP55395,170.14091273819,-9.69089953921,,,,,,Star
554,HIP554,1.69284906591,-13.74888778784,,,,,,HighPM*
55402,HIP55402,170.18150628763,22.88103843254,,,,,,Star
55404,HIP55404,170.18312270016,22.87471759156,,,,,,Star
55424,HIP55424,170.2463276909,20.85800599566,,,,,,Star
55428,HIP55428,170.26686709602,12.55754573257,,,,,,HighPM*
55454,HIP55454,170.36109929,-20.45378434,,,,,,BYDraV*
5554,HIP5554,17.81220173597,46.62982516503,,,,,,Star
55543,HIP55543,170.65067171535,21.29605876869,,,,,,EmLine*
55575,HIP55575,170.76339409757,4.82800610448,,,,,,HighPM*
55603,HIP55603,170.85918915761,15.99286051761,,,,,,EmLine*
55643,HIP55643,170.98162035585,41.94572926204,,,,,,Star
55666,HIP55666,171.09067815216,-5.90998984611,,,,,,HighPM*
55691,HIP55691,171.1682759529621,-61.647586629305,,,,,,HighPM*
55745,HIP55745,171.32438872742,-11.95976761078,,,,,,HighPM*
55750,HIP55750,171.3476597838054,6.1083831404264,,,,,,**
55761,HIP55761,171.38242421534,42.63290314671,,,,,,HighPM*
55778,HIP55778,171.42893566951,5.74789408533,,,,,,HighPM*
5581,HIP5581,17.89578441548,-5.34021709837,,,,,,delSctV*
55857,HIP55857,171.71689348275,-9.94069867415,,,,,,Star
55872,HIP55872,171.78515861855,35.76965772233,,,,,,**
55875,HIP55875,171.79489209,-15.64853267,,,,,,**
55884,HIP55884,171.8107556448618,-16.0620719883906,,,,,,HighPM*
55908,HIP55908,171.89218569451,42.2871814264,,,,,,Star
5592,HIP5592,17.93058309871,83.45697378771,,,,,,Star
5593,HIP5593,17.93125931324,8.58010172288,,,,,,**
55937,HIP55937,171.9604010932,-15.86001679,,,,,,SB*
55942,HIP55942,171.97953264715,-11.06138921244,,,,,,Star
5595,HIP5595,17.93519804066,36.40918661793,,,,,,Star
55982,HIP55982,172.10429408867,2.78296653968,,,,,,HighPM*
5599,HIP5599,17.94528681006,45.17185956949,,,,,,Star
55990,HIP55990,172.12081996272,36.01593757368,,,,,,EmLine*
55996,HIP55996,172.13332436556,-6.10184852587,,,,,,Star
56027,HIP56027,172.24436501934,1.09384462585,,,,,,**
56052,HIP56052,172.31859910579,36.91184336489,,,,,,HighPM*
56064,HIP56064,172.35969962722,43.80095030182,,,,,,Star
560,HIP560,1.70869301587,-23.10754046174,,,,,,HighPM*
56145,HIP56145,172.61852741925,43.57848954107,,,,,,HighPM*
5615,HIP5615,18.01499724791,75.46882639876,,,,,,Star
56166,HIP56166,172.71258236192,-6.71902052432,,,,,,SB*
56182,HIP56182,172.74128802988,11.52367831682,,,,,,HighPM*
56186,HIP56186,172.754394664745,32.3166348684147,,,,,,HighPM*
56209,HIP56209,172.84732685337,3.06270312501,,,,,,Star
56230,HIP56230,172.9052749957,44.81792446178,,,,,,EmLine*
56244,HIP56244,172.9438052146571,-41.0464379526286,,,,,,HighPM*
5626,HIP5626,18.07006799311,79.67396377216,,,,,,HighPM*
56337,HIP56337,173.23773245956,52.52370939118,,,,,,HighPM*
5634,HIP5634,18.09053471973,8.53665250385,,,,,,SB*
56356,HIP56356,173.28448262678,32.82646057122,,,,,,Star
56359,HIP56359,173.30029827192,33.13280170001,,,,,,HighPM*
56376,HIP56376,173.34429539747,2.46387311332,,,,,,Star
56378,HIP56378,173.35324505669,4.13416719695,,,,,,ChemPec*
56421,HIP56421,173.52248643822,5.92689874307,,,,,,Star
56424,HIP56424,173.53002650311,48.56812138153,,,,,,Star
5644,HIP5644,18.1251861767296,-9.2237138080814,,,,,,HighPM*
5645,HIP5645,18.12672837903,32.21101279892,,,,,,Star
56452,HIP56452,173.6228601847283,-32.8313396648364,,,,,,HighPM*
56473,HIP56473,173.67704265,16.79691544,,,,,,**
56517,HIP56517,173.80518625483,-9.27156481553,,,,,,HighPM*
56523,HIP56523,173.84006269919,34.50968051299,,,,,,Star
56526,HIP56526,173.8556098156,53.57411213684,,,,,,HighPM*
56528,HIP56528,173.8622823626925,-32.5399678375219,,,,,,HighPM*
56545,HIP56545,173.90964198748,53.8896547535,,,,,,Star
56553,HIP56553,173.93090430887,10.91127878353,,,,,,Star
56578,HIP56578,173.99656435601,16.96824998911,,,,,,EmLine*
56581,HIP56581,174.00650633679,33.23713326088,,,,,,EmLine*
56611,HIP56611,174.10440855992,-10.43561693787,,,,,,HighPM*
56631,HIP56631,174.16942119192,-9.31307032492,,,,,,SB*
56636,HIP56636,174.17788949721,11.66980718447,,,,,,Star
5663,HIP5663,18.192212549,-25.23557847789,,,,,,HighPM*
56646,HIP56646,174.23674036712,10.51050967928,,,,,,Star
56666,HIP56666,174.28729474412,85.61732077289,,,,,,Star
5667,HIP5667,18.20006691081,20.50147237488,,,,,,Star
56677,HIP56677,174.31981817697,-1.08255312451,,,,,,HighPM*
56682,HIP56682,174.33362612487,2.56266760283,,,,,,Star
56691,HIP56691,174.36254672423,-1.48490275058,,,,,,Star
56732,HIP56732,174.47457288646,21.74510492889,,,,,,Star
56736,HIP56736,174.49088327648,15.77690392517,,,,,,EmLine*
56753,HIP56753,174.52857945357,32.77161688516,,,,,,Star
56766,HIP56766,174.57871555942,38.02839632235,,,,,,HighPM*
56768,HIP56768,174.58069435821,38.75469139064,,,,,,Star
56780,HIP56780,174.61565953508,20.10052949391,,,,,,Star
56789,HIP56789,174.63964489706,46.8342141646,,,,,,SB*
56808,HIP56808,174.68567947871,4.42650673635,,,,,,HighPM*
5682,HIP5682,18.25960245312,33.15494343582,,,,,,HighPM*
56854,HIP56854,174.84815268699,52.18760514712,,,,,,SB*
