target_id,project,source,catalog_ids,ra_deg,dec_deg,data_products_available,estimated_download_gb,search_category,scientific_novelty,prior_significance,followup_leverage,data_quality,method_advantage,publication_value,community_integration,new_followup_balance,storage_cost_penalty,prior_review_adjustment,total_priority,target_selection_score,priority_config_version,status,notes,citations,local_coverage_status,background_target_priority_score,source_hdf5_url
HIP117410,2026 Technosignature Search,Breakthrough Listen HPRC full target catalog,HIP 117410; HIP117410,357.107083,-12.987222,hdf5_size_preflight_ok,0.263573,new_parameter_space,2.75,1.5,0,3,2.5,1,3,2.75,0,0.08,16.5,0.542,background_priority_v0,raw_download_approval_required,Current BL HDF5 URL passed HEAD-only size preflight. Raw download still requires explicit operator approval and storage-reserve check.,docs/bl_hprc_target_list_research.md; docs/astrometrics_data_selection_policy.md; docs/SYSTEMATIC_SEARCH_PLAN.md,not_searched_size_preflight_ok,0.463,https://bldata.berkeley.edu/pipeline/AGBT16B_999_04/holding/spliced_blc0001020304050607_guppi_57608_38276_Hip117410_0057.gpuspec.0002.h5
HIP117463,2026 Technosignature Search,Breakthrough Listen HPRC full target catalog,HIP 117463; HIP117463,357.255,3.181111,hdf5_size_preflight_ok,0.240325,new_parameter_space,2.75,1.5,0,3,2.5,1,3,2.75,0,0.08,16.5,0.542,background_priority_v0,raw_download_approval_required,Current BL HDF5 URL passed HEAD-only size preflight. Raw download still requires explicit operator approval and storage-reserve check.,docs/bl_hprc_target_list_research.md; docs/astrometrics_data_selection_policy.md; docs/SYSTEMATIC_SEARCH_PLAN.md,not_searched_size_preflight_ok,0.463,https://bldata.berkeley.edu/pipeline/AGBT17B_999_12/holding/spliced_blc2021222324252627_guppi_57986_27577_HIP117463_0037.gpuspec.0002.h5
HIP11759,2026 Technosignature Search,Breakthrough Listen HPRC full target catalog,HIP 11759; HIP11759,37.927083,-15.273333,hdf5_size_preflight_ok,0.269126,new_parameter_space,2.75,1.5,0,3,2.5,1,3,2.75,0,0.08,16.5,0.542,background_priority_v0,raw_download_approval_required,Current BL HDF5 URL passed HEAD-only size preflight. Raw download still requires explicit operator approval and storage-reserve check.,docs/bl_hprc_target_list_research.md; docs/astrometrics_data_selection_policy.md; docs/SYSTEMATIC_SEARCH_PLAN.md,not_searched_size_preflight_ok,0.463,https://bldata.berkeley.edu/pipeline/AGBT17A_999_20/holding/spliced_blc0001020304050607_guppi_57817_67739_HIP11759_0002.gpuspec.0002.h5
HIP117795,2026 Technosignature Search,Breakthrough Listen HPRC full target catalog,HIP 117795; HIP117795,358.3325,59.945,hdf5_size_preflight_ok,0.240881,new_parameter_space,2.75,1.5,0,3,2.5,1,3,2.75,0,0.08,16.5,0.542,background_priority_v0,raw_download_approval_required,Current BL HDF5 URL passed HEAD-only size preflight. Raw download still requires explicit operator approval and storage-reserve check.,docs/bl_hprc_target_list_research.md; docs/astrometrics_data_selection_policy.md; docs/SYSTEMATIC_SEARCH_PLAN.md,not_searched_size_preflight_ok,0.463,https://bldata.berkeley.edu/pipeline/AGBT16B_999_105/holding/spliced_blc0001020304050607_guppi_57752_76405_HIP117795_0015.gpuspec.0002.h5
HIP11783,2026 Technosignature Search,Breakthrough Listen HPRC full target catalog,HIP 11783; HIP11783,38.021667,-15.244444,hdf5_size_preflight_ok,0.26989,new_parameter_space,2.75,1.5,0,3,2.5,1,3,2.75,0,0.08,16.5,0.542,background_priority_v0,raw_download_approval_required,Current BL HDF5 URL passed HEAD-only size preflight. Raw download still requires explicit operator approval and storage-reserve check.,docs/bl_hprc_target_list_research.md; docs/astrometrics_data_selection_policy.md; docs/SYSTEMATIC_SEARCH_PLAN.md,not_searched_size_preflight_ok,0.463,https://bldata.berkeley.edu/pipeline/AGBT17A_999_20/holding/spliced_blc0001020304050607_guppi_57817_69771_HIP11783_0008.gpuspec.0002.h5
HIP117946,2026 Technosignature Search,Breakthrough Listen HPRC full target catalog,HIP 117946; HIP117946,358.860833,22.193056,hdf5_size_preflight_ok,0.243323,new_parameter_space,2.75,1.5,0,3,2.5,1,3,2.75,0,0.08,16.5,0.542,background_priority_v0,raw_download_approval_required,Current BL HDF5 URL passed HEAD-only size preflight. Raw download still requires explicit operator approval and storage-reserve check.,docs/bl_hprc_target_list_research.md; docs/astrometrics_data_selection_policy.md; docs/SYSTEMATIC_SEARCH_PLAN.md,not_searched_size_preflight_ok,0.463,https://bldata.berkeley.edu/pipeline/AGBT17A_999_09/holding/spliced_blc0001020304050607_guppi_57804_55214_HIP117946_0020.gpuspec.0002.h5
HIP118310,2026 Technosignature Search,Breakthrough Listen HPRC full target catalog,HIP 118310; HIP118310,359.949167,6.663889,hdf5_size_preflight_ok,0.243036,new_parameter_space,2.75,1.5,0,3,2.5,1,3,2.75,0,0.08,16.5,0.542,background_priority_v0,raw_download_approval_required,Current BL HDF5 URL passed HEAD-only size preflight. Raw download still requires explicit operator approval and storage-reserve check.,docs/bl_hprc_target_list_research.md; docs/astrometrics_data_selection_policy.md; docs/SYSTEMATIC_SEARCH_PLAN.md,not_searched_size_preflight_ok,0.463,https://bldata.berkeley.edu/pipeline/AGBT17A_999_72/holding/spliced_blc0001020304050607_guppi_57901_46109_HIP118310_0057.gpuspec.0002.h5
HIP12390,2026 Technosignature Search,Breakthrough Listen HPRC full target catalog,HIP 12390; HIP12390,39.890833,-11.871944,hdf5_size_preflight_ok,0.269986,new_parameter_space,2.75,1.5,0,3,2.5,1,3,2.75,0,0.08,16.5,0.542,background_priority_v0,raw_download_approval_required,Current BL HDF5 URL passed HEAD-only size preflight. Raw download still requires explicit operator approval and storage-reserve check.,docs/bl_hprc_target_list_research.md; docs/astrometrics_data_selection_policy.md; docs/SYSTEMATIC_SEARCH_PLAN.md,not_searched_size_preflight_ok,0.463,https://bldata.berkeley.edu/pipeline/AGBT17A_999_20/holding/spliced_blc0001020304050607_guppi_57817_78126_HIP12390_0032.gpuspec.0002.h5
HIP12447,2026 Technosignature Search,Breakthrough Listen HPRC full target catalog,HIP 12447; HIP12447,40.065417,6.111667,hdf5_size_preflight_ok,0.242057,new_parameter_space,2.75,1.5,0,3,2.5,1,3,2.75,0,0.08,16.5,0.542,background_priority_v0,raw_download_approval_required,Current BL HDF5 URL passed HEAD-only size preflight. Raw download still requires explicit operator approval and storage-reserve check.,docs/bl_hprc_target_list_research.md; docs/astrometrics_data_selection_policy.md; docs/SYSTEMATIC_SEARCH_PLAN.md,not_searched_size_preflight_ok,0.463,https://bldata.berkeley.edu/pipeline/AGBT17B_999_34/holding/spliced_blc0001020304050607_guppi_58016_36230_HIP12447_0014.gpuspec.0002.h5
HIP12828,2026 Technosignature Search,Breakthrough Listen HPRC full target catalog,HIP 12828; HIP12828,41.235417,10.113889,hdf5_size_preflight_ok,0.200118,new_parameter_space,2.75,1.5,0,3,2.5,1,3,2.75,0,0.08,16.5,0.542,background_priority_v0,raw_download_approval_required,Current BL HDF5 URL passed HEAD-only size preflight. Raw download still requires explicit operator approval and storage-reserve check.,docs/bl_hprc_target_list_research.md; docs/astrometrics_data_selection_policy.md; docs/SYSTEMATIC_SEARCH_PLAN.md,not_searched_size_preflight_ok,0.463,https://bldata.berkeley.edu/pipeline/AGBT16A_999_115/holding/spliced_blc02030405_2bit_guppi_57476_67508_HIP12828_0009.gpuspec.0002.h5
HIP13601,2026 Technosignature Search,Breakthrough Listen HPRC full target catalog,HIP 13601; HIP13601,43.8225,16.309167,hdf5_size_preflight_ok,0.263054,new_parameter_space,2.75,1.5,0,3,2.5,1,3,2.75,0,0.08,16.5,0.542,background_priority_v0,raw_download_approval_required,Current BL HDF5 URL passed HEAD-only size preflight. Raw download still requires explicit operator approval and storage-reserve check.,docs/bl_hprc_target_list_research.md; docs/astrometrics_data_selection_policy.md; docs/SYSTEMATIC_SEARCH_PLAN.md,not_searched_size_preflight_ok,0.463,https://bldata.berkeley.edu/pipeline/AGBT16B_999_27/holding/spliced_blc0001020304050607_guppi_57655_29838_Hip13601_0003.gpuspec.0002.h5
HIP13665,2026 Technosignature Search,Breakthrough Listen HPRC full target catalog,HIP 13665; HIP13665,43.987083,61.521111,hdf5_size_preflight_ok,0.241191,new_parameter_space,2.75,1.5,0,3,2.5,1,3,2.75,0,0.08,16.5,0.542,background_priority_v0,raw_download_approval_required,Current BL HDF5 URL passed HEAD-only size preflight. Raw download still requires explicit operator approval and storage-reserve check.,docs/bl_hprc_target_list_research.md; docs/astrometrics_data_selection_policy.md; docs/SYSTEMATIC_SEARCH_PLAN.md,not_searched_size_preflight_ok,0.463,https://bldata.berkeley.edu/pipeline/AGBT16A_999_207/holding/spliced_blc0001020304050607_guppi_57536_51719_HIP13665_0003.gpuspec.0002.h5
HIP13834,2026 Technosignature Search,Breakthrough Listen HPRC full target catalog,HIP 13834; HIP13834,44.521667,20.668611,hdf5_size_preflight_ok,0.241559,new_parameter_space,2.75,1.5,0,3,2.5,1,3,2.75,0,0.08,16.5,0.542,background_priority_v0,raw_download_approval_required,Current BL HDF5 URL passed HEAD-only size preflight. Raw download still requires explicit operator approval and storage-reserve check.,docs/bl_hprc_target_list_research.md; docs/astrometrics_data_selection_policy.md; docs/SYSTEMATIC_SEARCH_PLAN.md,not_searched_size_preflight_ok,0.463,https://bldata.berkeley.edu/pipeline/AGBT16A_999_219/holding/spliced_blc0001020304050607_guppi_57550_56880_HIP13834_0045.gpuspec.0002.h5
HIP1444,2026 Technosignature Search,Breakthrough Listen HPRC full target catalog,HIP 1444; HIP1444,4.495417,-13.455556,hdf5_size_preflight_ok,0.241579,new_parameter_space,2.75,1.5,0,3,2.5,1,3,2.75,0,0.08,16.5,0.542,background_priority_v0,raw_download_approval_required,Current BL HDF5 URL passed HEAD-only size preflight. Raw download still requires explicit operator approval and storage-reserve check.,docs/bl_hprc_target_list_research.md; docs/astrometrics_data_selection_policy.md; docs/SYSTEMATIC_SEARCH_PLAN.md,not_searched_size_preflight_ok,0.463,https://bldata.berkeley.edu/pipeline/AGBT16A_999_189/holding/spliced_blc0001020304050607_guppi_57522_55365_HIP1444_0003.gpuspec.0002.h5
HIP14668,2026 Technosignature Search,Breakthrough Listen HPRC full target catalog,HIP 14668; HIP14668,47.374167,44.8575,hdf5_size_preflight_ok,0.262441,new_parameter_space,2.75,1.5,0,3,2.5,1,3,2.75,0,0.08,16.5,0.542,background_priority_v0,raw_download_approval_required,Current BL HDF5 URL passed HEAD-only size preflight. Raw download still requires explicit operator approval and storage-reserve check.,docs/bl_hprc_target_list_research.md; docs/astrometrics_data_selection_policy.md; docs/SYSTEMATIC_SEARCH_PLAN.md,not_searched_size_preflight_ok,0.463,https://bldata.berkeley.edu/pipeline/AGBT16B_999_43/holding/spliced_blc0001020304050607_guppi_57674_33659_HIP14668_0015.gpuspec.0002.h5
HIP14729,2026 Technosignature Search,Breakthrough Listen HPRC full target catalog,HIP 14729; HIP14729,47.563333,12.050278,hdf5_size_preflight_ok,0.263393,new_parameter_space,2.75,1.5,0,3,2.5,1,3,2.75,0,0.08,16.5,0.542,background_priority_v0,raw_download_approval_required,Current BL HDF5 URL passed HEAD-only size preflight. Raw download still requires explicit operator approval and storage-reserve check.,docs/bl_hprc_target_list_research.md; docs/astrometrics_data_selection_policy.md; docs/SYSTEMATIC_SEARCH_PLAN.md,not_searched_size_preflight_ok,0.463,https://bldata.berkeley.edu/pipeline/AGBT16B_999_20/holding/spliced_blc0001020304050607_guppi_57635_39116_Hip14729_0015.gpuspec.0002.h5
HIP15411,2026 Technosignature Search,Breakthrough Listen HPRC full target catalog,HIP 15411; HIP15411,49.67125,-18.559722,hdf5_size_preflight_ok,0.263957,new_parameter_space,2.75,1.5,0,3,2.5,1,3,2.75,0,0.08,16.5,0.542,background_priority_v0,raw_download_approval_required,Current BL HDF5 URL passed HEAD-only size preflight. Raw download still requires explicit operator approval and storage-reserve check.,docs/bl_hprc_target_list_research.md; docs/astrometrics_data_selection_policy.md; docs/SYSTEMATIC_SEARCH_PLAN.md,not_searched_size_preflight_ok,0.463,https://bldata.berkeley.edu/pipeline/AGBT16B_999_33/holding/spliced_blc0001020304050607_guppi_57661_35157_HIP15411_0017.gpuspec.0002.h5
HIP15797,2026 Technosignature Search,Breakthrough Listen HPRC full target catalog,HIP 15797; HIP15797,50.889583,43.957222,hdf5_size_preflight_ok,0.262862,new_parameter_space,2.75,1.5,0,3,2.5,1,3,2.75,0,0.08,16.5,0.542,background_priority_v0,raw_download_approval_required,Current BL HDF5 URL passed HEAD-only size preflight. Raw download still requires explicit operator approval and storage-reserve check.,docs/bl_hprc_target_list_research.md; docs/astrometrics_data_selection_policy.md; docs/SYSTEMATIC_SEARCH_PLAN.md,not_searched_size_preflight_ok,0.463,https://bldata.berkeley.edu/pipeline/AGBT16B_999_90/holding/spliced_blc0001020304050607_guppi_57735_13731_HIP15797_0009.gpuspec.0002.h5
HIP16499,2026 Technosignature Search,Breakthrough Listen HPRC full target catalog,HIP 16499; HIP16499,53.109583,46.056667,hdf5_size_preflight_ok,0.238847,new_parameter_space,2.75,1.5,0,3,2.5,1,3,2.75,0,0.08,16.5,0.542,background_priority_v0,raw_download_approval_required,Current BL HDF5 URL passed HEAD-only size preflight. Raw download still requires explicit operator approval and storage-reserve check.,docs/bl_hprc_target_list_research.md; docs/astrometrics_data_selection_policy.md; docs/SYSTEMATIC_SEARCH_PLAN.md,not_searched_size_preflight_ok,0.463,https://bldata.berkeley.edu/pipeline/AGBT16B_999_102/holding/spliced_blc0001020304050607_guppi_57750_10834_HIP16499_0009.gpuspec.0002.h5
HIP17027,2026 Technosignature Search,Breakthrough Listen HPRC full target catalog,HIP 17027; HIP17027,54.754583,-5.626111,hdf5_size_preflight_ok,0.263913,new_parameter_space,2.75,1.5,0,3,2.5,1,3,2.75,0,0.08,16.5,0.542,background_priority_v0,raw_download_approval_required,Current BL HDF5 URL passed HEAD-only size preflight. Raw download still requires explicit operator approval and storage-reserve check.,docs/bl_hprc_target_list_research.md; docs/astrometrics_data_selection_policy.md; docs/SYSTEMATIC_SEARCH_PLAN.md,not_searched_size_preflight_ok,0.463,https://bldata.berkeley.edu/pipeline/AGBT16B_999_39/holding/spliced_blc0001020304050607_guppi_57668_26852_HIP17027_0003.gpuspec.0002.h5
HIP18975,2026 Technosignature Search,Breakthrough Listen HPRC full target catalog,HIP 18975; HIP18975,60.985833,8.197222,hdf5_size_preflight_ok,0.26289,new_parameter_space,2.75,1.5,0,3,2.5,1,3,2.75,0,0.08,16.5,0.542,background_priority_v0,raw_download_approval_required,Current BL HDF5 URL passed HEAD-only size preflight. Raw download still requires explicit operator approval and storage-reserve check.,docs/bl_hprc_target_list_research.md; docs/astrometrics_data_selection_policy.md; docs/SYSTEMATIC_SEARCH_PLAN.md,not_searched_size_preflight_ok,0.463,https://bldata.berkeley.edu/pipeline/AGBT16B_999_65/holding/spliced_blc0001020304050607_guppi_57700_26269_HIP18975_0051.gpuspec.0002.h5
HIP19205,2026 Technosignature Search,Breakthrough Listen HPRC full target catalog,HIP 19205; HIP19205,61.752083,29.001111,hdf5_size_preflight_ok,0.263234,new_parameter_space,2.75,1.5,0,3,2.5,1,3,2.75,0,0.08,16.5,0.542,background_priority_v0,raw_download_approval_required,Current BL HDF5 URL passed HEAD-only size preflight. Raw download still requires explicit operator approval and storage-reserve check.,docs/bl_hprc_target_list_research.md; docs/astrometrics_data_selection_policy.md; docs/SYSTEMATIC_SEARCH_PLAN.md,not_searched_size_preflight_ok,0.463,https://bldata.berkeley.edu/pipeline/AGBT16B_999_17/holding/spliced_blc0001020304050607_guppi_57627_50915_Hip19205_0033.gpuspec.0002.h5
HIP194,2026 Technosignature Search,Breakthrough Listen HPRC full target catalog,HIP 194; HIP194,0.62375,8.485278,hdf5_size_preflight_ok,0.242082,new_parameter_space,2.75,1.5,0,3,2.5,1,3,2.75,0,0.08,16.5,0.542,background_priority_v0,raw_download_approval_required,Current BL HDF5 URL passed HEAD-only size preflight. Raw download still requires explicit operator approval and storage-reserve check.,docs/bl_hprc_target_list_research.md; docs/astrometrics_data_selection_policy.md; docs/SYSTEMATIC_SEARCH_PLAN.md,not_searched_size_preflight_ok,0.463,https://bldata.berkeley.edu/pipeline/AGBT16A_999_219/holding/spliced_blc0001020304050607_guppi_57550_52558_HIP194_0033.gpuspec.0002.h5
HIP19554,2026 Technosignature Search,Breakthrough Listen HPRC full target catalog,HIP 19554; HIP19554,62.834583,5.522778,hdf5_size_preflight_ok,0.262764,new_parameter_space,2.75,1.5,0,3,2.5,1,3,2.75,0,0.08,16.5,0.542,background_priority_v0,raw_download_approval_required,Current BL HDF5 URL passed HEAD-only size preflight. Raw download still requires explicit operator approval and storage-reserve check.,docs/bl_hprc_target_list_research.md; docs/astrometrics_data_selection_policy.md; docs/SYSTEMATIC_SEARCH_PLAN.md,not_searched_size_preflight_ok,0.463,https://bldata.berkeley.edu/pipeline/AGBT16B_999_79/holding/spliced_blc0001020304050607_guppi_57722_15604_HIP19554_0003.gpuspec.0002.h5
HIP19655,2026 Technosignature Search,Breakthrough Listen HPRC full target catalog,HIP 19655; HIP19655,63.175833,70.201389,hdf5_size_preflight_ok,0.262714,new_parameter_space,2.75,1.5,0,3,2.5,1,3,2.75,0,0.08,16.5,0.542,background_priority_v0,raw_download_approval_required,Current BL HDF5 URL passed HEAD-only size preflight. Raw download still requires explicit operator approval and storage-reserve check.,docs/bl_hprc_target_list_research.md; docs/astrometrics_data_selection_policy.md; docs/SYSTEMATIC_SEARCH_PLAN.md,not_searched_size_preflight_ok,0.463,https://bldata.berkeley.edu/pipeline/AGBT16B_999_90/holding/spliced_blc0001020304050607_guppi_57735_19968_HIP19655_0027.gpuspec.0002.h5
HIP19719,2026 Technosignature Search,Breakthrough Listen HPRC full target catalog,HIP 19719; HIP19719,63.387917,7.715833,hdf5_size_preflight_ok,0.262771,new_parameter_space,2.75,1.5,0,3,2.5,1,3,2.75,0,0.08,16.5,0.542,background_priority_v0,raw_download_approval_required,Current BL HDF5 URL passed HEAD-only size preflight. Raw download still requires explicit operator approval and storage-reserve check.,docs/bl_hprc_target_list_research.md; docs/astrometrics_data_selection_policy.md; docs/SYSTEMATIC_SEARCH_PLAN.md,not_searched_size_preflight_ok,0.463,https://bldata.berkeley.edu/pipeline/AGBT16B_999_79/holding/spliced_blc0001020304050607_guppi_57722_17686_HIP19719_0009.gpuspec.0002.h5
HIP19930,2026 Technosignature Search,Breakthrough Listen HPRC full target catalog,HIP 19930; HIP19930,64.13625,36.501667,hdf5_size_preflight_ok,0.238304,new_parameter_space,2.75,1.5,0,3,2.5,1,3,2.75,0,0.08,16.5,0.542,background_priority_v0,raw_download_approval_required,Current BL HDF5 URL passed HEAD-only size preflight. Raw download still requires explicit operator approval and storage-reserve check.,docs/bl_hprc_target_list_research.md; docs/astrometrics_data_selection_policy.md; docs/SYSTEMATIC_SEARCH_PLAN.md,not_searched_size_preflight_ok,0.463,https://bldata.berkeley.edu/pipeline/AGBT16B_999_03/holding/spliced_blc0001020304050607_guppi_57606_43094_Hip19930_0009.gpuspec.0002.h5
HIP2,2026 Technosignature Search,Breakthrough Listen HPRC full target catalog,HIP 2; HIP2,0.004167,-19.498611,hdf5_size_preflight_ok,0.238747,new_parameter_space,2.75,1.5,0,3,2.5,1,3,2.75,0,0.08,16.5,0.542,background_priority_v0,raw_download_approval_required,Current BL HDF5 URL passed HEAD-only size preflight. Raw download still requires explicit operator approval and storage-reserve check.,docs/bl_hprc_target_list_research.md; docs/astrometrics_data_selection_policy.md; docs/SYSTEMATIC_SEARCH_PLAN.md,not_searched_size_preflight_ok,0.463,https://bldata.berkeley.edu/pipeline/AGBT16A_999_232/holding/spliced_blc0001020304050607_guppi_57573_50527_HIP2_0021.gpuspec.0002.h5
HIP20219,2026 Technosignature Search,Breakthrough Listen HPRC full target catalog,HIP 20219; HIP20219,64.990417,14.035,hdf5_size_preflight_ok,0.236476,new_parameter_space,2.75,1.5,0,3,2.5,1,3,2.75,0,0.08,16.5,0.542,background_priority_v0,raw_download_approval_required,Current BL HDF5 URL passed HEAD-only size preflight. Raw download still requires explicit operator approval and storage-reserve check.,docs/bl_hprc_target_list_research.md; docs/astrometrics_data_selection_policy.md; docs/SYSTEMATIC_SEARCH_PLAN.md,not_searched_size_preflight_ok,0.463,https://bldata.berkeley.edu/pipeline/AGBT16B_999_85/holding/spliced_blc1011121314151617_guppi_57727_17068_HIP20219_0009.gpuspec.0002.h5
HIP20261,2026 Technosignature Search,Breakthrough Listen HPRC full target catalog,HIP 20261; HIP20261,65.15125,15.095278,hdf5_size_preflight_ok,0.236303,new_parameter_space,2.75,1.5,0,3,2.5,1,3,2.75,0,0.08,16.5,0.542,background_priority_v0,raw_download_approval_required,Current BL HDF5 URL passed HEAD-only size preflight. Raw download still requires explicit operator approval and storage-reserve check.,docs/bl_hprc_target_list_research.md; docs/astrometrics_data_selection_policy.md; docs/SYSTEMATIC_SEARCH_PLAN.md,not_searched_size_preflight_ok,0.463,https://bldata.berkeley.edu/pipeline/AGBT16B_999_85/holding/spliced_blc1011121314151617_guppi_57727_19173_HIP20261_0015.gpuspec.0002.h5
HIP20713,2026 Technosignature Search,Breakthrough Listen HPRC full target catalog,HIP 20713; HIP20713,66.58625,15.618056,hdf5_size_preflight_ok,0.238701,new_parameter_space,2.75,1.5,0,3,2.5,1,3,2.75,0,0.08,16.5,0.542,background_priority_v0,raw_download_approval_required,Current BL HDF5 URL passed HEAD-only size preflight. Raw download still requires explicit operator approval and storage-reserve check.,docs/bl_hprc_target_list_research.md; docs/astrometrics_data_selection_policy.md; docs/SYSTEMATIC_SEARCH_PLAN.md,not_searched_size_preflight_ok,0.463,https://bldata.berkeley.edu/pipeline/AGBT16B_999_03/holding/spliced_blc0001020304050607_guppi_57606_45815_Hip20713_0015.gpuspec.0002.h5
HIP21036,2026 Technosignature Search,Breakthrough Listen HPRC full target catalog,HIP 21036; HIP21036,67.655833,13.724167,hdf5_size_preflight_ok,0.239766,new_parameter_space,2.75,1.5,0,3,2.5,1,3,2.75,0,0.08,16.5,0.542,background_priority_v0,raw_download_approval_required,Current BL HDF5 URL passed HEAD-only size preflight. Raw download still requires explicit operator approval and storage-reserve check.,docs/bl_hprc_target_list_research.md; docs/astrometrics_data_selection_policy.md; docs/SYSTEMATIC_SEARCH_PLAN.md,not_searched_size_preflight_ok,0.463,https://bldata.berkeley.edu/pipeline/AGBT16B_999_08/holding/spliced_blc0001020304050607_guppi_57613_45688_Hip21036_0009.gpuspec.0002.h5
HIP21272,2026 Technosignature Search,Breakthrough Listen HPRC full target catalog,HIP 21272; HIP21272,68.46,5.385,hdf5_size_preflight_ok,0.244403,new_parameter_space,2.75,1.5,0,3,2.5,1,3,2.75,0,0.08,16.5,0.542,background_priority_v0,raw_download_approval_required,Current BL HDF5 URL passed HEAD-only size preflight. Raw download still requires explicit operator approval and storage-reserve check.,docs/bl_hprc_target_list_research.md; docs/astrometrics_data_selection_policy.md; docs/SYSTEMATIC_SEARCH_PLAN.md,not_searched_size_preflight_ok,0.463,https://bldata.berkeley.edu/pipeline/AGBT17A_999_74/holding/spliced_blc0001020304050607_guppi_57903_54350_HIP21272_0021.gpuspec.0002.h5
HIP21594,2026 Technosignature Search,Breakthrough Listen HPRC full target catalog,HIP 21594; HIP21594,69.545,-14.303889,hdf5_size_preflight_ok,0.263599,new_parameter_space,2.75,1.5,0,3,2.5,1,3,2.75,0,0.08,16.5,0.542,background_priority_v0,raw_download_approval_required,Current BL HDF5 URL passed HEAD-only size preflight. Raw download still requires explicit operator approval and storage-reserve check.,docs/bl_hprc_target_list_research.md; docs/astrometrics_data_selection_policy.md; docs/SYSTEMATIC_SEARCH_PLAN.md,not_searched_size_preflight_ok,0.463,https://bldata.berkeley.edu/pipeline/AGBT16B_999_70/holding/spliced_blc0001020304050607_guppi_57708_25980_HIP21594_0027.gpuspec.0002.h5
HIP22044,2026 Technosignature Search,Breakthrough Listen HPRC full target catalog,HIP 22044; HIP22044,71.1075,11.146111,hdf5_size_preflight_ok,0.239154,new_parameter_space,2.75,1.5,0,3,2.5,1,3,2.75,0,0.08,16.5,0.542,background_priority_v0,raw_download_approval_required,Current BL HDF5 URL passed HEAD-only size preflight. Raw download still requires explicit operator approval and storage-reserve check.,docs/bl_hprc_target_list_research.md; docs/astrometrics_data_selection_policy.md; docs/SYSTEMATIC_SEARCH_PLAN.md,not_searched_size_preflight_ok,0.463,https://bldata.berkeley.edu/pipeline/AGBT16B_999_12/holding/spliced_blc0001020304050607_guppi_57620_45238_Hip22044_0015.gpuspec.0002.h5
HIP22288,2026 Technosignature Search,Breakthrough Listen HPRC full target catalog,HIP 22288; HIP22288,72.004583,10.933611,hdf5_size_preflight_ok,0.241266,new_parameter_space,2.75,1.5,0,3,2.5,1,3,2.75,0,0.08,16.5,0.542,background_priority_v0,raw_download_approval_required,Current BL HDF5 URL passed HEAD-only size preflight. Raw download still requires explicit operator approval and storage-reserve check.,docs/bl_hprc_target_list_research.md; docs/astrometrics_data_selection_policy.md; docs/SYSTEMATIC_SEARCH_PLAN.md,not_searched_size_preflight_ok,0.463,https://bldata.berkeley.edu/pipeline/AGBT16A_999_214/holding/spliced_blc0001020304050607_guppi_57543_68602_HIP22288_0021.gpuspec.0002.h5
