HIP10560	https://bldata.berkeley.edu/pipeline/AGBT17A_999_17/holding/spliced_blc0001020304050607_guppi_57813_85871_HIP10560_0031.gpuspec.0002.h5
HIP105610	https://bldata.berkeley.edu/pipeline/AGBT16B_999_34/holding/spliced_blc0001020304050607_guppi_57662_12500_HIP105610_0018.gpuspec.0002.h5
HIP105625	https://bldata.berkeley.edu/pipeline/AGBT16B_999_34/holding/spliced_blc0001020304050607_guppi_57662_13171_HIP105625_0020.gpuspec.0002.h5
HIP105688	https://bldata.berkeley.edu/pipeline/AGBT16A_999_241/holding/spliced_blc0001020304050607_guppi_57587_33960_Hip105688_0052.gpuspec.0002.h5
HIP105700	https://bldata.berkeley.edu/pipeline/AGBT16A_999_241/holding/spliced_blc0001020304050607_guppi_57587_34657_Hip105700_0054.gpuspec.0002.h5
HIP105715	https://bldata.berkeley.edu/pipeline/AGBT16B_999_04/holding/spliced_blc0001020304050607_guppi_57608_19105_Hip105715_0004.gpuspec.0002.h5
HIP105729	https://bldata.berkeley.edu/pipeline/AGBT16B_999_04/holding/spliced_blc0001020304050607_guppi_57608_19777_Hip105729_0006.gpuspec.0002.h5
HIP105761	https://bldata.berkeley.edu/pipeline/AGBT18A_999_36/holding/spliced_blc0001020304050607_guppi_58210_41185_HIP105761_0041.gpuspec.0002.h5
HIP10595	https://bldata.berkeley.edu/pipeline/AGBT17A_999_17/holding/spliced_blc0001020304050607_guppi_57813_80390_HIP10595_0015.gpuspec.0002.h5
HIP105994	https://bldata.berkeley.edu/pipeline/AGBT16B_999_04/holding/spliced_blc0001020304050607_guppi_57608_20444_Hip105994_0008.gpuspec.0002.h5
HIP106097	https://bldata.berkeley.edu/pipeline/AGBT16B_999_19/holding/spliced_blc0001020304050607_guppi_57634_18387_Hip106097_0010.gpuspec.0002.h5
HIP106107	https://bldata.berkeley.edu/pipeline/AGBT16A_999_241/holding/spliced_blc0001020304050607_guppi_57587_35349_Hip106107_0056.gpuspec.0002.h5
HIP106163	https://bldata.berkeley.edu/pipeline/AGBT16B_999_09/holding/spliced_blc0001020304050607_guppi_57614_22207_Hip106163_0004.gpuspec.0002.h5
HIP106184	https://bldata.berkeley.edu/pipeline/AGBT16B_999_13/holding/spliced_blc0001020304050607_guppi_57622_25013_Hip106184_0016.gpuspec.0002.h5
HIP106223	https://bldata.berkeley.edu/pipeline/AGBT16B_999_19/holding/spliced_blc0001020304050607_guppi_57634_20546_Hip106223_0016.gpuspec.0002.h5
HIP10626	https://bldata.berkeley.edu/pipeline/AGBT17A_999_17/holding/spliced_blc0001020304050607_guppi_57813_79630_HIP10626_0013.gpuspec.0002.h5
HIP106296	https://bldata.berkeley.edu/pipeline/AGBT16B_999_19/holding/spliced_blc0001020304050607_guppi_57634_19817_Hip106296_0014.gpuspec.0002.h5
HIP106355	https://bldata.berkeley.edu/pipeline/AGBT17A_999_86/holding/spliced_blc0001020304050607_guppi_57928_41250_HIP106355_0007.gpuspec.0002.h5
HIP106396	https://bldata.berkeley.edu/pipeline/AGBT16B_999_13/holding/spliced_blc0001020304050607_guppi_57622_25714_Hip106396_0018.gpuspec.0002.h5
HIP106435	https://bldata.berkeley.edu/pipeline/AGBT16B_999_13/holding/spliced_blc0001020304050607_guppi_57622_26402_Hip106435_0020.gpuspec.0002.h5
HIP10646	https://bldata.berkeley.edu/pipeline/AGBT16B_999_105/holding/spliced_blc0001020304050607_guppi_57753_05509_HIP10646_0056.gpuspec.0002.h5
HIP106464	https://bldata.berkeley.edu/pipeline/AGBT16B_999_09/holding/spliced_blc0001020304050607_guppi_57614_22874_Hip106464_0006.gpuspec.0002.h5
HIP106488	https://bldata.berkeley.edu/pipeline/AGBT16B_999_09/holding/spliced_blc0001020304050607_guppi_57614_23542_Hip106488_0008.gpuspec.0002.h5
HIP106678	https://bldata.berkeley.edu/pipeline/AGBT16B_999_19/holding/spliced_blc0001020304050607_guppi_57634_24893_Hip106678_0028.gpuspec.0002.h5
HIP106684	https://bldata.berkeley.edu/pipeline/AGBT16B_999_19/holding/spliced_blc0001020304050607_guppi_57634_25600_Hip106684_0030.gpuspec.0002.h5
HIP106698	https://bldata.berkeley.edu/pipeline/AGBT16B_999_19/holding/spliced_blc0001020304050607_guppi_57634_23429_Hip106698_0024.gpuspec.0002.h5
HIP106787	https://bldata.berkeley.edu/pipeline/AGBT16B_999_19/holding/spliced_blc0001020304050607_guppi_57634_26307_Hip106787_0032.gpuspec.0002.h5
HIP10681	https://bldata.berkeley.edu/pipeline/AGBT16A_999_172/holding/spliced_blc0001020304050607_guppi_57511_66997_HIP10681_0021.gpuspec.0002.h5
HIP106831	https://bldata.berkeley.edu/pipeline/AGBT16B_999_19/holding/spliced_blc0001020304050607_guppi_57634_24124_Hip106831_0026.gpuspec.0002.h5
HIP106915	https://bldata.berkeley.edu/pipeline/AGBT16B_999_19/holding/spliced_blc0001020304050607_guppi_57634_27024_Hip106915_0034.gpuspec.0002.h5
HIP106934	https://bldata.berkeley.edu/pipeline/AGBT16B_999_19/holding/spliced_blc0001020304050607_guppi_57634_27729_Hip106934_0036.gpuspec.0002.h5
HIP106940	https://bldata.berkeley.edu/pipeline/AGBT16B_999_19/holding/spliced_blc0001020304050607_guppi_57634_28429_Hip106940_0038.gpuspec.0002.h5
HIP106953	https://bldata.berkeley.edu/pipeline/AGBT16B_999_19/holding/spliced_blc0001020304050607_guppi_57634_21255_Hip106953_0018.gpuspec.0002.h5
HIP106970	https://bldata.berkeley.edu/pipeline/AGBT16B_999_13/holding/spliced_blc0001020304050607_guppi_57622_27087_Hip106970_0022.gpuspec.0002.h5
HIP106988	https://bldata.berkeley.edu/pipeline/AGBT16A_999_250/holding/spliced_blc0001020304050607_guppi_57601_21396_Hip106988_0010.gpuspec.0002.h5
HIP107013	https://bldata.berkeley.edu/pipeline/AGBT16A_999_250/holding/spliced_blc0001020304050607_guppi_57601_23623_Hip107013_0016.gpuspec.0002.h5
HIP10706	https://bldata.berkeley.edu/pipeline/AGBT16A_999_249/holding/spliced_blc0001020304050607_guppi_57599_43565_Hip10706_0012.gpuspec.0002.h5
HIP107071	https://bldata.berkeley.edu/pipeline/AGBT16A_999_250/holding/spliced_blc0001020304050607_guppi_57601_22073_Hip107071_0012.gpuspec.0002.h5
HIP107127	https://bldata.berkeley.edu/pipeline/AGBT16A_999_250/holding/spliced_blc0001020304050607_guppi_57601_22749_Hip107127_0014.gpuspec.0002.h5
HIP107156	https://bldata.berkeley.edu/pipeline/AGBT16B_999_13/holding/spliced_blc0001020304050607_guppi_57622_27772_Hip107156_0024.gpuspec.0002.h5
HIP107175	https://bldata.berkeley.edu/pipeline/AGBT16B_999_19/holding/spliced_blc0001020304050607_guppi_57634_21958_Hip107175_0020.gpuspec.0002.h5
HIP10720	https://bldata.berkeley.edu/pipeline/AGBT16A_999_249/holding/spliced_blc0001020304050607_guppi_57599_44243_Hip10720_0014.gpuspec.0002.h5
HIP107298	https://bldata.berkeley.edu/pipeline/AGBT16A_999_250/holding/spliced_blc0001020304050607_guppi_57601_24410_Hip107298_0018.gpuspec.0002.h5
HIP107394	https://bldata.berkeley.edu/pipeline/AGBT17A_999_72/holding/spliced_blc0001020304050607_guppi_57901_42104_HIP107394_0046.gpuspec.0002.h5
HIP10743	https://bldata.berkeley.edu/pipeline/AGBT16A_999_172/holding/spliced_blc0001020304050607_guppi_57511_67677_HIP10743_0023.gpuspec.0002.h5
HIP107468	https://bldata.berkeley.edu/pipeline/AGBT16B_999_13/holding/spliced_blc0001020304050607_guppi_57622_28459_Hip107468_0026.gpuspec.0002.h5
HIP107498	https://bldata.berkeley.edu/pipeline/AGBT17A_999_72/holding/spliced_blc0001020304050607_guppi_57901_42819_HIP107498_0048.gpuspec.0002.h5
HIP107512	https://bldata.berkeley.edu/pipeline/AGBT17A_999_72/holding/spliced_blc0001020304050607_guppi_57901_43527_HIP107512_0050.gpuspec.0002.h5
HIP107727	https://bldata.berkeley.edu/pipeline/AGBT16A_999_250/holding/spliced_blc0001020304050607_guppi_57601_25158_Hip107727_0020.gpuspec.0002.h5
HIP107786	https://bldata.berkeley.edu/pipeline/AGBT16B_999_18/holding/spliced_blc0001020304050607_guppi_57628_28309_Hip107786_0016.gpuspec.0002.h5
HIP107800	https://bldata.berkeley.edu/pipeline/AGBT17A_999_03/holding/spliced_blc0001020304050607_guppi_57793_08465_HIP107800_0002.gpuspec.0002.h5
HIP10781	https://bldata.berkeley.edu/pipeline/AGBT17B_999_19/holding/spliced_blc3031323334353637_guppi_57998_37085_HIP10781_0008.gpuspec.0002.h5
HIP107855	https://bldata.berkeley.edu/pipeline/AGBT17A_999_03/holding/spliced_blc0001020304050607_guppi_57793_09131_HIP107855_0004.gpuspec.0002.h5
HIP107863	https://bldata.berkeley.edu/pipeline/AGBT16B_999_18/holding/spliced_blc0001020304050607_guppi_57628_30385_Hip107863_0022.gpuspec.0002.h5
